+04472, +03822, +13309, +00789, +08107, +00136
+04105, +04301, +12723, +01318, +03212, +08368
+03902, +04344, +12202, -00428, +05155, +10066
+04100, +04325, +11762, -01412, +00277, +06482
+04459, +04234, +11575, -02226, -00112, +06937
+04697, +04194, +11424, -03022, -00720, +07463
+04861, +04122, +11165, -03898, -01742, +08220
+04945, +04061, +10827, -04839, -02953, +09212
+04960, +03894, +10449, -05552, -03930, +10306
+05074, +03560, +10215, -06198, -04702, +11552
+18795, +02057, +10789, -07009, -05316, +12826
+14808, +00030, +03193, -07927, -05458, +13816
+14648, +00174, +03059, -08839, -05576, +14575
+14302, +00387, +03030, -09650, -05837, +15068
+13861, +00741, +02836, -10310, -06547, +15249
+13653, +00952, +02793, -10432, -07577, +14946
+13237, +00926, +03121, -10003, -07934, +14202
+12565, +00963, +03732, -09162, -08089, +13130
+11753, +00817, +04310, -08258, -08215, +11773
+10705, +00432, +04914, -07477, -08183, +10412
+09495, +00005, +05458, -07114, -08063, +09194
+08294, -00571, +05906, -07088, -08060, +08286
+07236, -01251, +06316, -07173, -08092, +07470
+06143, -02058, +06838, -07361, -08159, +06749
+04702, -02675, +07731, -07585, -08288, +06266
+03232, -03330, +08713, -07975, -08336, +06149
+02177, -04026, +09807, -08416, -08631, +06254
+01388, -04500, +10568, -08921, -08959, +06274
+00657, -04732, +11292, -09327, -09007, +06065
-00059, -04786, +11682, -09595, -08937, +05528
-00866, -04697, +11953, -09742, -08547, +04479
-01771, -04569, +12085, -09598, -07966, +02998
-02501, -04286, +12276, -09342, -07128, +01475
-02857, -03999, +12555, -08976, -06227, -00159
-02961, -03947, +12924, -08525, -05451, -01787
-02781, -03957, +13364, -08065, -05007, -03111
-02745, -03796, +13710, -07520, -04910, -04126
-02896, -03895, +14144, -06927, -04798, -04867
-03245, -04390, +14939, -06507, -04805, -05355
-03598, -04877, +15903, -06282, -04601, -05919
-04141, -05211, +16798, -06409, -04114, -06630
-04473, -05718, +17525, -06863, -03406, -07535
-04512, -05923, +17982, -07392, -02624, -08804
-04584, -05721, +18087, -07761, -01856, -10015
-04282, -05485, +18116, -08009, -01589, -11152
-03935, -05009, +17938, -07956, -01615, -12181
-03826, -04510, +17909, -07531, -01774, -12869
-03702, -04316, +17921, -06878, -02299, -13342
-03434, -04057, +17848, -06026, -02807, -13802
-03111, -03859, +17494, -05000, -03081, -14168
-02751, -03816, +17290, -04192, -03298, -14512
-02309, -03574, +16990, -03914, -03055, -14750
-01546, -03281, +16628, -04296, -02678, -14830
-00788, -02968, +16336, -05213, -02450, -14760
-00194, -02426, +16193, -06238, -02148, -14574
+00468, -01814, +16109, -07203, -01821, -14114
+01065, -01280, +16169, -07929, -01590, -13351
+01317, -00650, +16321, -08354, -01609, -12219
+01811, -00154, +16411, -08460, -01960, -10824
+02632, +00273, +16308, -08333, -02813, -09413
+03582, +00728, +15927, -08019, -03889, -07956
+04848, +01146, +15408, -07522, -04828, -06593
+06401, +01681, +14813, -06972, -05422, -05544
+07739, +02625, +14416, -06578, -05396, -04696
+08745, +03724, +14298, -06556, -05364, -03933
+09665, +04766, +14440, -06925, -05480, -02927
+10713, +05603, +14449, -07420, -05562, -01470
+11532, +06161, +14198, -07983, -05501, +00018
+12240, +06661, +13941, -08522, -05450, +01375
+12850, +06868, +13669, -08998, -05521, +02593
+13111, +06855, +13767, -09351, -05404, +03492
+13356, +06773, +14174, -09871, -04627, +04261
+13209, +06640, +14587, -10607, -03699, +05135
+12959, +06598, +14707, -11191, -02829, +06041
+12515, +06851, +14571, -11155, -02344, +06903
+12210, +06884, +14700, -10378, -02309, +07428
+12053, +06719, +15115, -09018, -02968, +07796
+11701, +06612, +15616, -07475, -03749, +08323
+11533, +06117, +16216, -06112, -04436, +09080
+11528, +05824, +16994, -05293, -05180, +10300
