+03176, +01529, +15478, -04752, -01135, -03706
+03522, +01637, +15315, +00703, +00444, -02056
+03888, +01632, +15321, -01895, +02206, -03682
+04186, +01543, +15389, -02595, -02376, -08785
+04318, +01359, +15609, -02882, -02821, -09576
+04401, +01039, +15922, -02811, -03921, -10330
+04294, +00640, +16250, -02190, -05405, -11172
+04201, +00374, +16645, -01055, -07099, -11991
+03868, -00066, +17192, +00526, -08692, -12552
+01730, -04300, +26093, +02106, -09699, -12568
-00598, -03558, +13856, +02806, -10196, -11892
+00164, -03412, +13767, +02449, -10314, -10700
+01128, -03156, +13655, +01255, -09854, -09434
+02209, -02773, +13720, -00369, -09104, -08637
+03243, -02232, +14030, -01471, -08567, -08606
+04170, -01669, +14595, -01609, -08437, -09001
+05075, -00933, +15230, -00728, -08879, -09210
+06046, -00140, +15651, +00941, -09644, -08787
+06789, +00435, +15680, +02742, -10151, -07659
+07556, +00709, +15572, +03693, -10571, -05945
+08528, +00452, +15549, +03496, -10426, -04355
+09517, +00071, +15816, +02224, -09301, -03237
+10422, +00052, +16249, -00081, -07769, -02316
+11388, +00314, +16674, -02638, -06013, -01295
+12448, +00741, +17127, -04803, -04217, +00114
+13692, +01245, +17452, -06664, -02458, +02229
+14938, +01592, +17304, -08142, -01373, +04558
+15855, +01640, +16608, -08993, -01201, +06805
+16640, +01660, +15749, -09115, -01549, +08940
+17419, +01709, +15208, -08390, -02153, +10558
+18519, +01614, +14782, -07068, -02979, +11558
+19586, +01572, +14761, -05349, -03693, +11932
+20272, +01866, +14862, -03642, -03948, +11792
+20443, +01957, +15085, -02833, -03902, +11722
+20195, +02083, +15224, -03212, -03445, +11982
+19690, +02059, +15364, -04537, -02761, +12725
+18962, +01340, +15778, -06866, -01733, +14341
+17980, +00537, +16420, -09379, -00527, +15795
+16755, -00138, +17015, -11127, +00364, +16735
+15622, -00882, +17178, -11950, +00743, +16998
