+01970, +00235, +18486, +01957, +01240, -00204;
+01958, +00265, +18370, +01965, +01433, +00348;
+01913, +00085, +18280, +02040, +01324, +00726;
+01958, +00207, +18050, +02182, +01280, +00843;
+01862, +00353, +18063, +01914, +01186, +00830;
+01819, +00025, +17616, +01457, +01331, +00759;
+01650, -00134, +17411, +00847, +01649, +00735;
+01426, -00485, +17196, +00442, +01613, +00679;
+00764, -00733, +17490, -00293, +02225, +00020;
+01539, -00594, +17837, -00369, +02258, -00093;
+01122, -01138, +17796, -00551, +02100, +00188;
+01112, -01209, +17650, -00467, +01794, +00315;
+00884, -00482, +16944, -00560, +01637, +00432;
+01032, -00218, +16837, -00310, +01439, +00631;
+01132, -00495, +16782, -00249, +01284, +00802;
+00857, -00422, +16915, -00421, +01331, +00929;
+00984, -00252, +16745, -00547, +01316, +00938;
+00737, -00448, +17039, -00561, +01411, +00853;
+00471, -00702, +17376, -00568, +01334, +00657;
+00382, -00748, +17243, -00692, +01113, +00422;
+00369, -00956, +17370, -01075, +00990, +00378;
+00397, -01105, +17275, -01295, +00837, +00368;
+00407, -00970, +17285, -01390, +00756, +00574;
+00512, -00892, +17511, -01387, +00698, +00567;
+00062, -00536, +18805, +00018, -00382, +00423;
-00295, -00900, +19390, -00616, +00331, +00040;
-00229, -01342, +19319, -01017, +00571, -00091;
-00114, -01528, +19112, -01144, +00393, -00168;
-00158, -01460, +18811, -00824, -00112, -00216;
-00006, -01078, +18268, -00177, -01090, -00302;
-00057, -00724, +17970, +00648, -01319, -00361;
-00087, -01031, +18849, +00835, -00787, -00237;
-00316, -00950, +20078, +00249, -00232, +00135;
-00417, -00676, +20102, -00321, +00193, +00156;
-00513, -00888, +19281, -00459, +00313, -00117;
-00604, -01218, +18399, -00175, +00071, -00329;
-00501, -01477, +18029, -00057, -00281, -00601;
-00510, -01322, +17845, -00253, -00607, -00713;
-00476, -01382, +17699, -00637, -00748, -00760;
-00655, -01225, +17619, -00806, -00682, -00782;
-00611, -01236, +18100, -00804, -00492, -00851;
-00588, -01236, +18553, -00939, -00330, -00783;
-00705, -01029, +18764, -00706, -00310, -00681;
-00831, -01126, +18780, -00527, -00438, -00696;
-01020, -01110, +18722, -00400, -00519, -01045;
-01276, -01202, +18625, -00419, -00466, -01261;
-01531, -01568, +18604, -00453, -00414, -01586;
-01807, -01674, +18877, -00367, -00313, -01803;
-01866, -01709, +19025, -00547, -00247, -01988;
-02098, -01539, +19000, -00693, -00134, -02152;
-02054, -01512, +19129, -00887, -00095, -02298;
-02192, -01588, +19200, -00865, -00403, -02449;
-02050, -01506, +19181, -00517, -00585, -02662;
-01897, -01546, +19083, -00547, -00705, -02754;
-01857, -01588, +19166, -00483, -00757, -02903;
-01976, -01514, +19289, -00168, -00748, -03009;
-01856, -01635, +19423, +00110, -00800, -03082;
-01843, -01649, +19577, -00251, -00850, -03184;
-01845, -01538, +19710, -00358, -00864, -03296;
-01850, -01780, +19762, -00227, -00889, -03374;
-01850, -01795, +19871, +00176, -00861, -03540;
-01731, -01749, +20291, +00290, -01017, -03619;
-01510, -01703, +20177, +00400, -01210, -03647;
-01457, -01436, +19980, +00620, -01412, -03736;
-01347, -01495, +19881, +00616, -01437, -03810;
-01284, -01489, +20037, +00990, -01360, -03974;
-01268, -01618, +20278, +01366, -01419, -04044;
-01106, -01675, +20415, +01651, -01528, -04055;
-00885, -01586, +20455, +01443, -01722, -04104;
-00604, -01207, +20160, +01560, -01641, -04162;
-00391, -01419, +20469, +01786, -01658, -04042;
-00391, -01278, +20449, +02221, -01688, -03918;
-00084, -01024, +20518, +02767, -01730, -03872;
+00038, -00953, +20763, +02784, -01919, -03689;
+00228, -00788, +20514, +02864, -01949, -03560;
+00355, -00757, +20239, +03131, -01942, -03483;
+00396, -00850, +20349, +03467, -01998, -03342;
+00514, -00835, +20280, +03332, -01835, -03336;
+00639, -00778, +20154, +03271, -01695, -03303;
+00668, -01006, +20168, +03389, -01459, -03310;
+00458, -01044, +20110, +03729, -01123, -03256;
+00634, -01255, +20175, +03773, -00790, -02999;
+00721, -01328, +20237, +03753, -00424, -02666;
+00755, -01301, +20202, +03879, -00176, -02245;
+00816, -01611, +20163, +03904, +00281, -01907;
+00860, -01434, +19877, +03930, +00882, -01583;
+01154, -01720, +19863, +04015, +01328, -01303;
+01039, -01879, +19956, +04172, +01229, -01008;
+01078, -02055, +19761, +04390, +00781, -00828;
+01035, -02035, +19229, +04403, +00308, -00827;
+00864, -02214, +18680, +04642, -00114, -00823;
+00846, -02461, +18612, +05291, -00412, -00885;
+00897, -02855, +18984, +05721, -00821, -00602;
+01044, -02484, +18690, +06284, -00987, -00253;
+01194, -02488, +18644, +06364, -00862, +00026;
+01310, -02279, +18681, +06307, -00630, +00370;
+01328, -02240, +18736, +06060, -00402, +00583;
+01269, -02418, +18770, +06029, -00178, +00725;
+01227, -02510, +18592, +06125, -00241, +00602;
+01052, -02724, +18425, +06220, -00130, +00821;
+01254, -02918, +18057, +06405, -00374, +00818;
+00788, -02875, +17897, +06552, -00770, +01069;
+01101, -02961, +17282, +06672, -00750, +01303;
+01190, -02976, +17033, +06499, -00484, +01630;
+01300, -03162, +17156, +06360, -00282, +01891;
+01225, -03401, +17249, +06161, -00008, +02106;
+01408, -03697, +17064, +06207, +00457, +02693;
+01258, -03647, +17263, +05630, +00768, +03114;
+01155, -03881, +17059, +05579, +01187, +03289;
+01173, -03857, +16744, +05564, +01419, +03322;
+01091, -04286, +16874, +05383, +01457, +03493;
+00869, -04413, +16479, +05784, +01434, +03662;
+00925, -04663, +16368, +05684, +01345, +04046;
+00888, -04412, +16082, +05475, +01387, +04288;
+00904, -04320, +15821, +05183, +01394, +04642;
+00902, -04438, +15812, +05105, +01450, +04711;
+00807, -04431, +15590, +05084, +01619, +05008;
+00953, -04601, +15461, +04990, +01924, +05117;
+00842, -04666, +15620, +04699, +02292, +05224;
+00792, -04656, +15587, +04257, +02248, +05593;
+00734, -04676, +15243, +04008, +02168, +05944;
+00630, -04390, +14927, +03858, +02331, +06123;
+00615, -04486, +14761, +03553, +02581, +06189;
+00342, -04612, +14680, +03131, +02873, +06393;
+00290, -04755, +14683, +02685, +03201, +06599;
+00219, -04834, +14757, +02360, +03268, +06815;
+00056, -04796, +14643, +02000, +03220, +07059;
-00044, -04648, +14226, +01694, +03238, +07103;
-00085, -04567, +13921, +01355, +03340, +07082;
-00191, -04706, +13861, +01134, +03312, +07059;
-00325, -04951, +14003, +00728, +03005, +07209;
-00375, -05001, +13933, +00621, +02845, +07462;
-00415, -04689, +13697, +00647, +03027, +07536;
-00550, -04659, +13933, +00397, +03202, +07689;
-00761, -04707, +14338, -00096, +03421, +07718;
-01106, -04856, +14538, -00498, +03837, +07617;
-01352, -04968, +14619, -01179, +04253, +07419;
-01654, -05152, +14657, -01736, +04581, +07332;
-01888, -05182, +14560, -01821, +04598, +07132;
-02090, -05256, +14789, -02377, +04510, +06942;
-02163, -05046, +14470, -02549, +04576, +06697;
-02258, -05090, +14249, -02576, +04683, +06384;
-02464, -05339, +14536, -02940, +04641, +06173;
-02474, -05314, +14559, -03045, +04556, +05953;
-02444, -05242, +14507, -03159, +04493, +05781;
-02498, -05226, +14529, -03348, +04525, +05565;
-02624, -05097, +14773, -03531, +04834, +05114;
-02776, -05265, +15045, -03891, +05173, +04605;
-02901, -05363, +15352, -04403, +05352, +04178;
-02970, -05474, +15375, -04894, +05613, +03911;
-02831, -05281, +15145, -05206, +06033, +03498;
-02529, -05013, +15202, -05626, +06151, +03245;
-02223, -04914, +15187, -06101, +05655, +03156;
-02147, -04629, +14903, -05849, +05219, +02870;
-02399, -04415, +14731, -05117, +05061, +02248;
-02600, -04659, +15300, -05050, +04818, +01618;
-02807, -05048, +15833, -04834, +04217, +00823;
-03151, -05285, +15908, -04257, +03633, -00061;
-03158, -05378, +15416, -03826, +03174, -00764;
-02950, -05275, +15183, -04175, +02963, -01400;
-02923, -04962, +15140, -04492, +02936, -01836;
-02941, -04832, +15436, -05384, +02836, -01992;
-02793, -05131, +15807, -06567, +03202, -02215;
-03081, -04385, +15898, -07395, +03819, -02429;
-02621, -04943, +16361, -08289, +04569, -02675;
-02464, -04612, +16965, -09010, +05071, -02809;
-01999, -04466, +17341, -09446, +05289, -02875;
-01790, -03878, +17661, -09048, +05224, -02930;
-01566, -03633, +18030, -08081, +04854, -03148;
-01559, -03406, +18571, -06989, +03431, -03346;
-01611, -03600, +18990, -06986, +01923, -03461;
-01921, -03517, +18574, -05999, +00398, -03894;
-01960, -03387, +17170, -06218, -00447, -04126;
-01912, -03150, +16989, -06928, -00054, -04501;
-01582, -03787, +18158, -07695, +00371, -04631;
-01648, -03652, +19300, -08135, +00574, -04585;
-01447, -03535, +19897, -08148, +00560, -04697;
-01244, -03062, +19864, -07903, +00413, -04852;
-00999, -02920, +19916, -07538, +00016, -05012;
-00783, -02910, +20074, -07488, -00602, -05132;
-00694, -02648, +19969, -07370, -01119, -05093;
-00614, -02364, +19641, -06926, -01506, -05067;
-00556, -02174, +19818, -06614, -01903, -05079;
-00460, -01957, +20131, -06266, -02238, -05007;
-00398, -01819, +20318, -05865, -02078, -05383;
-00346, -01735, +20449, -06360, -02059, -05266;
-00276, -01634, +20822, -05892, -02123, -05344;
-00433, -02003, +21077, -05561, -02321, -05301;
-00192, -01699, +20984, -05421, -02491, -05324;
+00043, -01346, +20730, -04956, -02732, -05473;
-00033, -01550, +20998, -04394, -03039, -05648;
+00046, -01571, +20892, -04044, -03278, -05831;
