+01190, -01029, +16971, -00931, +01116, +00630;
+01058, -01109, +16985, -00926, +00983, +00628;
+01032, -01127, +17064, -00961, +00926, +00634;
+00989, -01065, +17197, -01125, +00951, +00766;
+00944, -00931, +17272, -01389, +01072, +00853;
+00959, -00951, +17404, -01516, +00859, +00949;
+00761, -00866, +17682, -01655, +00678, +00916;
+00649, -00902, +17669, -01690, +01169, +00725;
+00759, -01136, +17542, -02041, +02013, +01177;
+00522, -01283, +18431, -02036, +01524, +01051;
+00101, -01426, +18327, -02015, +01569, +00702;
+00369, -00662, +18943, -01971, +01437, +00704;
+01430, -01236, +18138, -01805, +01132, +00726;
+00586, -01285, +18275, -01619, +00784, +00610;
+00673, -01109, +18276, -01210, +00513, +00387;
+00709, -01254, +18209, -00927, +00455, +00229;
+00700, -01283, +18365, -01013, +00379, +00229;
+00840, -01319, +18443, -01230, +00328, +00171;
+00658, -01250, +18625, -01128, +00251, +00097;
+00792, -01137, +18411, -00933, +00127, -00005;
+00861, -01192, +18474, -00748, +00005, -00095;
+00942, -01096, +18409, -00573, -00095, -00138;
+01035, -01059, +18448, -00660, +00000, +00054;
+01135, -01129, +18416, -00536, -00019, +00220;
-00432, -01766, +18688, -00044, -00903, -01736;
-00935, -02198, +18668, -00599, -00933, -01947;
-00989, -02217, +18445, -00803, -00835, -01528;
-00816, -01990, +18714, -00553, -00322, -01194;
-00678, -01044, +19133, -01059, -00240, -00498;
-00571, -00591, +19250, -00761, -00579, -00241;
-00520, -01184, +19472, -00306, -01165, -00444;
-00835, -01102, +19203, +00157, -01768, -01041;
-00875, -01782, +19180, +00454, -02170, -01740;
-00895, -02497, +19473, +00583, -02336, -02173;
-01219, -02635, +19696, +00566, -02652, -02602;
-01476, -02451, +19830, +00768, -02943, -02747;
-01311, -02558, +19970, +00737, -02937, -02585;
-01282, -02373, +20260, +00634, -03051, -02301;
-01350, -02322, +20331, +00440, -03164, -02170;
-01307, -02251, +20420, +00308, -02959, -01925;
-01290, -02391, +20556, +00554, -03000, -02026;
-01064, -02289, +20836, +00688, -03103, -02195;
-01114, -02543, +20806, +00539, -03366, -02283;
-01068, -02635, +20745, +00293, -03392, -02312;
-01060, -02643, +20873, +00354, -03443, -02755;
-01151, -02656, +21187, +00630, -03363, -02749;
-00787, -02788, +21286, +01225, -03530, -02727;
-00941, -02499, +21418, +01251, -03809, -02714;
-00595, -02304, +20944, +01038, -03938, -02623;
-00382, -02187, +20831, +00980, -03918, -02635;
-00198, -02067, +20952, +00974, -03709, -02440;
+00004, -02102, +21256, +01011, -03551, -02267;
+00052, -02424, +21186, +01288, -03344, -02425;
+00189, -01819, +21457, +01625, -03113, -02570;
+00385, -02021, +21329, +02131, -03009, -02322;
+00531, -02065, +21334, +02550, -03148, -02139;
+00476, -01643, +20905, +02612, -03281, -01877;
+00640, -01655, +20698, +03396, -03172, -02091;
+00794, -02137, +20758, +03598, -03260, -01954;
+00925, -01394, +20228, +03586, -03170, -01903;
+00947, -01504, +20059, +03983, -02978, -01726;
+00981, -01837, +20026, +04472, -02846, -01641;
+00829, -01684, +19942, +04999, -02797, -01483;
+01032, -01726, +19736, +05388, -02621, -01337;
+01225, -01696, +19618, +05815, -02255, -01141;
+01298, -01682, +19621, +05983, -01986, -00914;
+01136, -01632, +19569, +05662, -01763, -00703;
+01198, -01686, +19208, +05517, -01400, -00678;
+01210, -01797, +19032, +05799, -00948, -00281;
+01315, -01852, +18956, +06099, -00546, +00046;
+01230, -01724, +18859, +06258, -00330, +00322;
+01298, -01612, +18589, +06337, -00225, +00657;
+01431, -01789, +18366, +06763, +00038, +00760;
+01417, -02024, +18277, +06707, +00237, +00843;
+01185, -01838, +17988, +06744, +00294, +01113;
+01207, -02203, +17779, +06801, +00480, +01440;
+01208, -02206, +17459, +07032, +00839, +01692;
+01190, -02173, +17329, +07066, +01299, +01907;
+01273, -02320, +17355, +06534, +01649, +02221;
