+00691, -00186, +17377, +02044, +02886, +01972;
+00786, -00203, +17246, +01160, +03008, +02303;
+00991, -00772, +17008, +00233, +02862, +02451;
+00880, -00395, +16771, -00039, +02510, +02121;
+00785, -00520, +16452, +00508, +02102, +01523;
+00852, -01294, +16243, +00955, +01660, +01064;
+00914, -01569, +16032, +00825, +01385, +01107;
+00838, -01460, +15872, +00690, +00884, +00865;
+00667, -01577, +15997, +01106, +01100, +00894;
+00353, -01855, +16359, +01078, +01248, +01655;
+01512, -00671, +16345, +00656, +01470, +01738;
+00372, -00769, +16617, +00080, +01585, +01690;
+00830, -00888, +16741, -00704, +01840, +01417;
+00871, -01196, +17023, -01243, +02048, +00924;
+00500, -01635, +17288, -01478, +02085, +00408;
+00226, -02094, +17295, -01695, +01752, -00109;
-00157, -02184, +17242, -01550, +01394, -00596;
-00082, -02217, +17371, -01401, +00955, -00762;
+00050, -02277, +17340, -01462, +00585, -00617;
+00364, -01785, +17264, -01493, +00509, -00458;
+00456, -01519, +17612, -01511, +00545, -00318;
+00433, -01252, +17872, -01410, +00539, -00110;
+00464, -01284, +18215, -01150, +00515, -00063;
+00263, -01271, +18522, -01139, +00556, -00262;
-00698, -01671, +17649, -01426, -01864, -01804;
-00239, -01585, +17951, -01453, -01563, -01725;
-00276, -01404, +18452, -01289, -01378, -01829;
-00426, -01386, +18589, -01431, -01373, -01966;
-00303, -01420, +18560, -01217, -01475, -02293;
-00595, -01773, +18681, -01069, -01487, -02664;
-00851, -01801, +18511, -01071, -01777, -02988;
-00905, -01708, +18542, -00731, -01762, -03309;
-00904, -01877, +18644, -00759, -01741, -03693;
-00904, -01663, +18965, -01601, -01458, -03743;
-01235, -02081, +19465, -00576, -01425, -04245;
-01421, -01869, +20131, -00766, -01685, -04419;
-01172, -01876, +19807, -00656, -02050, -04452;
-01178, -01824, +20585, +00054, -01905, -04732;
-01151, -02008, +20584, +00228, -01792, -04726;
-00933, -01637, +20812, +00340, -01819, -04705;
-00722, -01603, +21018, +00631, -01845, -04593;
-00367, -01289, +21011, +00978, -01914, -04389;
-00098, -01108, +21113, +01116, -01968, -04006;
+00210, -00878, +21388, +01177, -01882, -03656;
+00427, -00857, +21625, +01615, -01907, -03367;
+00636, -00962, +21848, +01885, -01993, -03180;
+00748, -00951, +21860, +02285, -02148, -02891;
+00855, -01220, +22035, +02775, -02357, -02743;
+00630, -01517, +22238, +03339, -02506, -02526;
+00712, -01687, +22111, +03714, -02632, -02386;
+00674, -01767, +22052, +04181, -02732, -02308;
+00720, -02083, +22077, +04486, -02707, -02217;
+00713, -02228, +21984, +04890, -02656, -02264;
+00575, -02258, +21976, +05594, -02615, -02237;
+00696, -02513, +21805, +05948, -02656, -01972;
+00769, -02365, +21519, +06185, -02504, -01697;
+00880, -02130, +21349, +06315, -02229, -01438;
+00941, -02202, +21229, +06354, -01887, -01235;
+00999, -02161, +21123, +06253, -01572, -01140;
+00978, -02407, +20998, +06329, -01464, -01077;
+01002, -02577, +20790, +06559, -01497, -00898;
+01015, -02569, +20377, +06908, -01605, -00860;
+01049, -02520, +20106, +07248, -01681, -00841;
+01158, -02556, +19692, +07454, -01728, -00837;
+01264, -02720, +19388, +07313, -01713, -00751;
+01356, -02723, +19041, +07094, -01592, -00603;
+01394, -02782, +18774, +06960, -01219, -00572;
+01429, -02808, +18816, +06659, -00861, -00250;
+01465, -03099, +18940, +06433, -00476, +00019;
+01458, -02996, +18835, +06478, -00278, +00280;
+01612, -03057, +18657, +06770, -00098, +00553;
+01783, -03142, +18544, +06960, -00011, +00634;
+01803, -03093, +18371, +06992, -00123, +00933;
+01731, -03235, +18105, +07185, -00068, +01237;
+01463, -03207, +17939, +07661, -00049, +01429;
+01549, -03317, +18000, +07482, +00008, +01606;
+01516, -03305, +17798, +07160, +00311, +01836;
+01611, -03405, +17661, +06917, +00663, +01942;
+01484, -03556, +17553, +06746, +00891, +02209;
+01365, -03572, +17370, +06988, +01231, +02500;
+01289, -03808, +17243, +06963, +01410, +02747;
+01209, -03667, +16981, +06320, +01569, +02978;
+01162, -03640, +16618, +05979, +01849, +03229;
+01172, -03870, +16309, +05912, +02257, +03555;
+01101, -03844, +16205, +06343, +02418, +03783;
+00816, -03987, +16226, +06605, +02277, +04056;
+00867, -03977, +15670, +06619, +02119, +04173;
+00873, -03933, +15216, +06247, +02219, +04291;
+00900, -04118, +14974, +06029, +02583, +04390;
+00854, -04509, +15080, +05488, +03023, +04462;
+00795, -04542, +15124, +04899, +03330, +04590;
+00882, -04782, +15060, +03950, +03544, +04697;
+00784, -04702, +14565, +03332, +03890, +04774;
+00845, -04846, +14209, +02976, +04333, +04988;
+00782, -04966, +14166, +02566, +04528, +05350;
+00806, -04749, +14089, +02010, +04615, +05801;
+00899, -04344, +13630, +01643, +04632, +06062;
+00871, -04277, +13351, +01498, +04684, +06225;
+00771, -04458, +13298, +01332, +04767, +06424;
+00578, -04539, +13466, +00992, +04733, +06576;
+00368, -04614, +13628, +00361, +04482, +06637;
+00256, -04700, +13586, -00424, +04369, +06632;
+00046, -04807, +13429, -00620, +04801, +06524;
-00170, -05327, +14057, -00942, +05196, +06566;
-00439, -05479, +14515, -01473, +05364, +06612;
-00670, -05441, +14777, -02120, +05415, +06487;
-00774, -05394, +14501, -02369, +05489, +06218;
-00897, -05736, +14470, -02644, +05347, +06087;
-00977, -05801, +14192, -02651, +05190, +05824;
-01115, -05647, +14143, -02633, +05103, +05792;
-00934, -05730, +14186, -02587, +05209, +05838;
-00951, -05390, +14355, -02775, +05462, +05824;
-00952, -05331, +14591, -03145, +05785, +05639;
-01086, -05413, +14781, -03520, +06234, +05423;
-01262, -05593, +14915, -03632, +06978, +04924;
-01384, -05829, +15164, -03820, +07746, +04374;
-01435, -06049, +15431, -04785, +07754, +04103;
-01578, -06158, +15378, -05962, +07118, +04074;
-01817, -05580, +14274, -06676, +06199, +03906;
-01902, -05209, +13646, -06858, +05876, +03712;
-01715, -05099, +13492, -06737, +05994, +03376;
-01580, -05367, +14660, -07073, +06141, +03128;
-01369, -05303, +15363, -07309, +05971, +02753;
-01142, -05095, +15409, -07314, +05464, +02425;
-00747, -05064, +15088, -07170, +04805, +02166;
