-03984, -03832, +15772, -01521, -01843, +06759
-04106, -04189, +16695, -01540, -01449, +06003
-04251, -04540, +17553, -01739, -00843, +05405
-04448, -05022, +18528, -01744, -00221, +04710
-04941, -05528, +19280, -01385, +00150, +03734
-05200, -05927, +19606, -01021, +00467, +02583
-05046, -06327, +19327, -00606, +00401, +01355
-04725, -06709, +19103, -00206, +00140, +00264
-04329, -06777, +18753, -00148, -00259, -00647
-03829, -06614, +18227, -00142, -00770, -01204
-03178, -06254, +18004, +00292, -01423, -01480
-02510, -05905, +18012, +00932, -02163, -01597
-01668, -05272, +17803, +01490, -02956, -01643
-00902, -04852, +17623, +01681, -03386, -01435
-00175, -04410, +17520, +01668, -03398, -01154
+00019, -04078, +17629, +01451, -03023, -00997
+00111, -03957, +17741, +00955, -02577, -00874
+00273, -04052, +17759, +00763, -02020, -00751
+00510, -04264, +17859, +00002, -01092, -00215
+00741, -03948, +17801, -00673, +00355, -00382
+00279, -03876, +18497, -00642, +00726, -00486
+00405, -04580, +18218, -00690, +01144, -00667
+01131, -04150, +17768, -00837, +01689, -00601
+01433, -03970, +17589, -00356, +02058, -00443
+01909, -02813, +17203, +00228, -02467, +00000
+01838, -02219, +17519, -00077, -02282, +00455
+02001, -02203, +17477, -00090, -01725, +01045
+02385, -02068, +17576, -00017, -00640, +01493
+02489, -02059, +17811, -00297, +00239, +01833
+02477, -02147, +18009, -00729, +00713, +02190
+02732, -02441, +18180, -01073, +00700, +02506
+03034, -02500, +18089, -01144, +00509, +02726
+03487, -02451, +17916, -00992, +00305, +02855
+03992, -02425, +17735, -00587, +00146, +03015
+04658, -02518, +17641, -00285, -00209, +03234
+05169, -02204, +17485, -00132, -00717, +03593
+05739, -01999, +17282, +00170, -01155, +04063
+06124, -01907, +17410, +00581, -01186, +04544
+06284, -01748, +17492, +00544, -01014, +05151
+06423, -01678, +17554, +00102, -00798, +06065
+06454, -01507, +17867, -00082, -00451, +06906
+06205, -01536, +18270, -00080, -00086, +07668
+06112, -01534, +18266, -00132, +00393, +08271
+05926, -01659, +18333, +00083, +00896, +08639
+05678, -01831, +18630, +00135, +00871, +08984
+05564, -01979, +18287, +00130, +00574, +09425
+05558, -01955, +18160, +00647, +00308, +09748
+05225, -02032, +18293, +01418, +00366, +09975
