-01828, -04393, +26513, -02275, +01470, -00360
-02092, -04324, +26703, -01238, +01280, -00865
-02182, -04276, +26475, -00614, +01164, -01104
-02038, -04080, +25873, +00173, +01128, -01377
-01796, -03899, +25619, +01090, +00984, -01623
-01325, -03541, +25205, +01444, +00934, -01606
-00557, -02982, +24462, +01589, +01024, -01471
-00158, -02650, +24067, +02157, +01068, -00973
-00089, -02373, +23688, +02077, +01468, -00356
+00225, -01035, +22557, +01951, +01493, +00666
+00505, -00973, +22030, +00947, +01967, +01330
+00928, -00058, +21200, +01149, +01819, +01893
+00662, -01451, +21724, +01619, +01722, +02096
+01342, -00743, +19916, +01691, +01632, +02603
+02046, -00406, +18834, +01427, +01302, +02483
+01363, -00265, +18530, +01632, +00596, +02061
+01856, -00445, +18038, +03184, +00333, +02258
+02456, -00875, +17440, +03977, -00948, +02175
+01974, -00311, +16342, +04622, -01395, +02003
+02293, +00460, +16407, +05444, -01403, +02256
+03127, +00146, +17191, +06627, -01536, +03039
+02621, +00488, +17966, +08395, -01856, +04019
+02557, +00682, +18159, +09476, -02170, +05227
+02983, +01428, +17371, +10875, -02313, +06862
+01528, +00909, +18855, -00960, -00625, +00818
+01537, +01057, +19033, -01219, -00694, +00930
+01400, +00591, +19742, -01131, -00753, +00797
+01131, +00567, +19976, -00932, -00812, +00623
+00911, +00261, +20480, -00397, -00888, +00513
+00620, -00052, +21144, -00066, -00940, +00435
+00535, -00163, +21795, +00608, -01074, +00347
+00561, -00515, +22434, +01594, -01415, +00241
+00866, -00657, +22605, +02333, -01643, +00086
+01076, -00672, +22768, +03089, -01922, -00010
+01186, -00808, +23167, +03697, -02058, -00001
+01026, -00543, +23416, +04363, -02116, -00104
+01011, -00296, +23792, +05225, -02150, -00372
+00907, -00336, +24132, +05998, -02401, -00653
+00872, -00229, +23968, +06811, -02804, -00852
+01005, -00348, +23688, +07731, -03107, -00798
+01075, +00088, +23432, +08677, -03184, -00476
+01074, +00271, +23221, +08990, -03155, -00036
+00909, +00495, +22710, +09099, -02937, +00076
+00627, +00354, +22166, +09449, -02574, -00091
+00244, -00314, +21751, +09462, -02181, -00218
+00028, -00635, +21194, +09425, -01811, -00297
-00339, -00858, +20830, +09101, -01340, -00679
-00624, -00852, +20445, +09937, -00810, -01221
-00748, -01066, +19932, +10247, -00649, -01686
-00855, -01317, +19093, +10101, -00669, -01984
-00691, -01249, +18408, +09957, -00703, -02350
-00552, -00898, +17537, +09588, -00659, -02379
-00308, -00687, +16399, +09212, -00540, -02289
-00079, -00416, +15632, +08585, -00406, -02081
+00172, -00136, +14728, +07639, -00128, -01783
+00546, -00027, +13973, +06544, +00145, -01392
+00591, +00153, +13438, +05124, +00570, -01328
+00396, +00177, +13079, +03965, +01105, -01422
+00164, -00034, +12972, +03554, +01296, -01377
+00062, -00226, +13226, +03440, +01014, -01212
+00200, +00157, +13148, +03397, +00657, -01015
+00486, +00356, +12954, +03278, +00419, -00766
+00438, +00396, +12979, +03161, +00234, -00602
+00400, +00292, +13220, +03026, +00044, -00380
+00232, +00044, +13267, +02519, -00121, -00376
+00003, -00214, +13124, +02168, -00159, -00334
-00075, -00748, +13205, +01691, -00009, -00389
-00337, -01127, +13528, +01140, +00118, -00527
-00597, -01497, +13815, +00585, +00215, -00572
-00730, -01930, +13985, +00077, +00272, -00579
-00936, -02174, +14244, -00382, +00299, -00661
-01092, -02298, +14394, -00712, +00278, -00817
-01232, -02583, +14635, -01012, +00278, -00868
-01318, -02895, +14982, -01109, +00387, -00959
-01716, -02965, +15650, -01243, +00342, -01169
-02095, -03241, +16160, -01377, +00349, -01491
-02304, -03471, +16390, -01412, +00397, -01911
-02551, -03701, +16858, -01397, +00302, -02428
-02754, -03841, +17160, -01360, -00019, -02889
-02780, -04025, +17312, -01316, -00443, -03293
-02723, -03917, +17237, -01338, -00576, -03580
-02646, -03848, +17484, -01171, -00545, -03769
-02783, -03754, +17944, -01143, -00581, -04018
-02922, -03624, +18289, -01240, -00614, -04211
-02958, -03518, +18305, -01222, -00765, -04326
-03058, -03503, +18449, -01154, -00942, -04412
-03053, -03289, +18416, -00985, -00925, -04641
-03123, -03230, +18681, -01027, -00756, -05060
-03128, -03219, +18780, -01028, -00809, -05486
-03171, -03437, +18881, -01037, -01127, -05954
-03243, -03416, +18690, -00857, -01543, -06475
-03036, -03501, +18361, -00648, -01906, -06888
-02875, -03459, +18213, -00589, -02173, -07111
-02745, -03296, +18190, -00404, -02377, -07311
-02810, -03081, +18439, -00335, -02607, -07541
-02686, -02957, +18319, -00447, -02814, -07738
-02488, -02894, +18045, -00399, -02816, -08158
-02366, -02993, +18165, -00295, -02788, -08426
-01948, -03126, +18187, -00542, -02692, -08421
-01624, -03134, +18080, -00992, -02650, -08271
-01350, -02831, +18100, -01395, -02705, -08023
-00831, -02660, +18024, -01503, -02614, -07722
-00377, -02619, +18097, -01584, -02500, -07494
-00105, -02573, +18288, -01560, -02326, -07403
+00162, -02792, +18538, -01607, -02239, -07345
+00482, -02925, +18516, -01361, -02096, -07470
+00763, -03031, +18682, -01069, -02027, -07818
+00943, -03192, +18804, -00676, -02265, -08065
+01511, -03455, +18641, -00131, -02520, -08193
+01938, -03288, +18581, +00183, -02603, -08089
+02543, -03083, +18396, +00207, -02626, -07663
+03089, -02803, +18309, +00029, -02453, -07033
+03485, -02384, +18157, -00271, -02015, -06164
+03822, -02094, +18197, -00589, -01567, -05264
+04090, -01708, +18377, -00777, -01140, -04436
+04282, -01573, +18351, -00887, -00696, -03997
