+09851, -01501, +11810, -11859, -02545, -06848;
+10027, -00482, +13138, -12611, -02290, -05802;
+10964, +00242, +14139, -13420, -01162, -04543;
+12170, +01432, +14336, -14545, -00627, -03120;
+13264, +02852, +14370, -15148, -00968, -01321;
+13906, +03714, +15213, -15419, -01412, +00977;
+14075, +04231, +15741, -15734, -01771, +03968;
+13368, +05775, +16382, -14909, -02582, +06705;
+13441, +06156, +16687, -15008, -02560, +10930;
+12418, +04920, +16571, -14998, -03231, +14679;
+10453, +05378, +15693, -17278, -04463, +17848;
+08458, +04801, +16156, -16494, -05117, +20370;
+05819, +04161, +18247, -14051, -05942, +21954;
+03856, +03285, +20245, -13358, -06592, +23290;
+00971, +02543, +20864, -14087, -06731, +24288;
-00685, +01295, +20479, -14249, -06653, +24547;
-04293, +00971, +21961, -13779, -07521, +24158;
-07359, -00426, +23809, -14765, -08037, +24227;
-11625, -01786, +26246, -13794, -08686, +23844;
-15791, -04679, +28238, -11514, -09219, +22457;
-18816, -08532, +29860, -09320, -08701, +19523;
-23656, -10694, +30066, -05043, -09018, +14319;
-25065, -13315, +32245, -03928, -06132, +08708;
-23564, -13445, +28951, -01919, -02759, +03018;
-22602, -13765, +28919, -04962, +00426, -03293;
-20744, -12771, +27640, -00467, +01571, -09151;
-17321, -10223, +24206, -00404, +03463, -12748;
-15216, -08337, +25275, +00530, +05480, -16114;
-11150, -06767, +24009, +02407, +07351, -19022;
-07176, -06305, +23435, +02307, +08488, -20864;
-05056, -05907, +22357, +01955, +08975, -23924;
-03339, -03072, +21417, +00799, +09209, -26034;
-01439, -00172, +20908, +01925, +09695, -27642;
+02002, +00346, +21136, +04334, +10018, -28349;
+04216, +02013, +20100, +05487, +08466, -28141;
+06344, +03149, +20215, +06355, +07375, -27861;
+07892, +04285, +19325, +06839, +05950, -26572;
+09059, +04964, +18935, +07391, +04396, -24657;
+10017, +05175, +18936, +07353, +03394, -22495;
+10416, +05243, +18663, +07073, +02953, -20255;
+10450, +05140, +18260, +05889, +02863, -17912;
+10642, +05577, +17833, +04453, +03423, -14687;
+10821, +06089, +17037, +03331, +04264, -11495;
+11161, +06465, +16412, +03172, +05045, -08276;
+11153, +06762, +16001, +03066, +05619, -04679;
+11149, +06467, +15420, +02768, +05957, -00849;
+10237, +05234, +14720, +01882, +05662, +02916;
+10585, +06903, +12647, +00963, +05422, +06257;
+10013, +04757, +12934, +00409, +04719, +09889;
+10586, +06051, +10127, +00199, +01247, +13025;
+09599, +05154, +10691, +00886, -03093, +16561;
+07793, +04411, +12187, +00244, -05869, +20075;
+06030, +04129, +13295, +00034, -07646, +23408;
+03769, +03383, +14816, -00115, -08822, +25981;
+00668, +01166, +16994, -00606, -08542, +27356;
-01869, -00856, +18303, -01985, -06530, +27182;
-03487, -02253, +18758, -03051, -04050, +26058;
-04643, -03283, +19175, -03435, -01132, +24270;
-05877, -04247, +18113, -03800, -00850, +22610;
-08025, -05884, +20464, -03928, +02803, +20626;
-08907, -07121, +20113, -05302, +03706, +18329;
-09621, -07633, +19912, -05224, +04406, +15421;
