+01587, +01085, +14945, -02007, -02091, -01139
+01916, +00952, +15092, +01333, +01375, +02822
+02388, +00966, +15308, -00289, +04480, +03555
+02818, +01040, +15374, -01008, +00826, -00490
+03257, +00870, +15221, -01260, +01474, -00609
+03516, +00447, +15289, -01114, +01832, -00526
+03559, +00023, +15817, -00744, +01686, -00534
+03762, -00382, +16325, -00211, +01117, -00992
+03555, -02147, +17598, +00372, +00349, -01956
+02713, -04792, +19819, +00906, -00490, -03179
-01901, -02063, +32760, +01395, -01043, -04592
-04396, +01726, +20222, +01867, -01039, -06021
-05259, +01797, +19972, +01959, -00885, -07360
-05815, +01886, +19855, +01857, -00383, -08147
-06076, +01339, +19753, +01635, +00348, -08022
-06337, +00802, +19381, +01288, +00908, -07097
-06539, +00215, +18942, +00851, +01065, -06103
-06732, -00181, +18576, +00521, +00946, -05756
-06982, -00235, +18448, +00251, +00658, -05923
-07275, -00027, +18744, +00147, +00171, -06882
-07195, +00108, +19357, +00418, -00292, -08253
-06642, +00450, +19873, +00801, -00640, -09564
-06298, +01249, +20124, +01138, -01179, -10778
-05905, +02083, +20119, +01590, -01917, -11728
-05280, +02420, +19832, +02146, -02759, -12381
-04887, +02167, +19374, +02605, -03970, -12769
-05065, +01775, +18963, +02919, -05089, -13171
-05470, +01001, +18738, +03003, -05958, -13664
-05828, +00334, +18650, +02912, -06402, -14238
-05889, -00042, +18767, +02678, -06493, -14495
-05541, -00436, +18779, +02229, -06482, -14596
-05057, -00659, +18703, +01792, -06219, -14756
-04403, -00690, +18479, +01359, -05777, -14695
-03850, -00609, +18125, +00850, -05355, -14466
-03182, -00668, +17820, +00391, -04883, -13879
-02496, -00661, +17643, +00030, -04286, -12821
-01904, -00518, +17523, -00536, -03466, -11786
-01014, -00133, +17675, -00998, -02514, -11498
-00044, +00244, +17955, -01194, -01926, -12148
+00944, +00588, +18064, -01015, -01817, -13136
+01690, +01110, +18300, -00353, -02337, -13914
+02434, +01421, +18402, +00585, -03039, -13808
+03473, +01615, +18396, +01495, -03868, -13233
+04395, +01958, +18285, +02210, -04359, -12272
+05354, +02075, +18177, +02483, -04340, -11018
+06242, +01658, +18161, +02076, -04132, -09255
+06786, +00715, +18320, +01325, -03646, -07276
+07628, -00235, +18389, +00600, -02769, -05346
+08447, -00838, +18403, -00037, -01589, -03736
+09005, -00383, +18445, -00679, -00373, -02637
+09725, +00439, +18359, -01071, +00690, -01940
+10243, +01111, +18405, -01239, +01367, -01448
+10810, +01485, +18389, -01301, +01726, -00821
+11058, +01896, +18150, -01290, +01711, -00151
+11179, +02061, +17807, -01317, +01470, +00275
+11100, +02035, +17444, -01462, +01175, +00529
+10815, +01852, +17318, -01682, +00782, +00834
+10392, +01390, +17490, -02032, +00912, +01126
+09854, +00735, +17672, -02259, +01378, +01396
+09174, +00124, +17650, -02410, +02226, +01542
