+05624, -01104, +16528, +01142, +02602, -04272
+05500, -01252, +16370, -00758, +03615, +02744
+05409, -01542, +16033, -02435, +04706, +03207
+05231, -01808, +15679, -02592, +00143, -00315
+05001, -02089, +15396, -02472, +01147, +00786
+04894, -02401, +15192, -03059, +02339, +02282
+04934, -02677, +15048, -04266, +03001, +03741
+05017, -02933, +15011, -05516, +02368, +04836
+04969, -03064, +15082, -05959, +01341, +05132
+01485, -03347, +28990, -05220, +01017, +04607
-02761, +00236, +20232, -03771, +01067, +03208
-03633, +01056, +21524, -02510, +01026, +01311
-04646, +01670, +22084, -01912, +00860, -00645
-05564, +01905, +21765, -01700, +00279, -02192
-06359, +02044, +21163, -01497, -00464, -03230
-06809, +01840, +20731, -01099, -01235, -03909
-07491, +01613, +20528, -00751, -01973, -04169
-07810, +00956, +20348, -00682, -02809, -04297
-07908, +00567, +20266, -00889, -03741, -04348
-07663, +00125, +20172, -01413, -04525, -04296
