19
19
19
19
14
14
31
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
14
14
14
14
19
19
19
19
19
19
19
3
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
27
11
11
11
27
27
27
27
27
11
25
25
25
25
25
25
25
25
25
25
25
25
25
25
23
17
17
17
17
17
17
27
27
27
21
21
21
21
21
21
21
21
3
3
3
