-01553, -01777, +17025, +00514, -01798, -02934
-01512, -01460, +16737, +00481, -01940, -02836
-01349, -01851, +17023, +01416, -02313, -02970
-01591, -02145, +17468, +02606, -02510, -03306
-01943, -02476, +18114, +03471, -02367, -03833
-02137, -02644, +18428, +03523, -02038, -04234
-02205, -02651, +18517, +02928, -01726, -04364
-02135, -02835, +18528, +01797, -01472, -04439
-02175, -02889, +18499, +00383, -01398, -04466
-02256, -02858, +18511, -00851, -01356, -04513
-02133, -02825, +18145, -01808, -01306, -04594
-01913, -02603, +17899, -02185, -01325, -04729
-01869, -02726, +18074, -02298, -01510, -04862
-01943, -02737, +18101, -02521, -01834, -04954
-01836, -02639, +18161, -02594, -01961, -05113
-01777, -02508, +18157, -02493, -01952, -05344
-01596, -02503, +18358, -02217, -01930, -05531
-01347, -02611, +18428, -02215, -02019, -05751
-01284, -02525, +18309, -02039, -02212, -05886
-01330, -02605, +18525, -01601, -02489, -06090
-01370, -02665, +19042, -01456, -02641, -06321
-01239, -02711, +19255, -01648, -02731, -06377
-00937, -02624, +19268, -01527, -02521, -06574
-00818, -02439, +19255, -01117, -02131, -06850
-00695, -02220, +19118, -01006, -01683, -06930
-00405, -02365, +18974, -01245, -01583, -06669
-00087, -02562, +18931, -01670, -01572, -06529
+00223, -02447, +18627, -01874, -01621, -06570
+00604, -02435, +18509, -01655, -01699, -06669
+00882, -02455, +18680, -01288, -01836, -06868
+01067, -02352, +18862, -01110, -01891, -06985
+01075, -02321, +19036, -00962, -01897, -06879
+01090, -02394, +19202, -00849, -01739, -06746
+01093, -02624, +19316, -00711, -01412, -06834
+01211, -02497, +18951, -00718, -01031, -06894
+01517, -02349, +18904, -00620, -00784, -06918
+01846, -02285, +18884, -00679, -00772, -06881
+02051, -02010, +18739, -00736, -00766, -06601
+01971, -02036, +18929, -00268, -00760, -06484
+01837, -02112, +18769, -00170, -00787, -06164
+01996, -02113, +18815, +00073, -00742, -05620
+01799, -02184, +18747, +00127, -00622, -05536
+01984, -02356, +18362, -00091, -00429, -05202
+02088, -02518, +18310, +00256, -00174, -05105
+02119, -02436, +18095, +00583, +00214, -05158
+02253, -02311, +17830, +00572, +00390, -05021
+02440, -02242, +17740, +00323, +00440, -04743
+02556, -02334, +17728, -00002, +00293, -04325
