+04882, -01146, +17986, +00970, -01428, -08535
+04869, -01079, +17911, +01105, -01126, -08150
+05050, -00991, +17891, +01277, -01114, -07573
+05271, -01020, +17596, +01364, -01293, -07058
+05441, -00886, +17358, +01581, -01422, -06648
+05552, -00907, +17188, +01844, -01537, -06216
+05731, -01031, +17031, +01716, -01671, -05818
+05716, -00942, +16788, +01413, -01799, -05347
+05751, -00969, +16778, +01286, -01779, -04867
+05685, -01191, +16873, +01162, -01579, -04447
+05756, -01282, +16965, +00856, -01320, -03947
+05855, -01403, +17015, +00356, -01103, -03412
+05863, -01364, +17097, -00347, -00737, -02687
+05950, -01212, +17078, -00903, -00406, -01852
+05920, -01170, +17073, -01214, -00027, -00866
+05904, -00848, +16980, -01167, +00280, +00016
+06029, -00642, +16781, -00853, +00496, +00797
+06111, -00468, +16514, -00355, +00667, +01652
+06339, -00249, +16023, +00407, +01048, +02907
+06361, -00055, +15957, +00873, +00311, +03782
+05648, +00458, +15768, +01211, +00295, +04852
+06717, +00260, +15664, +00997, -00435, +05507
+05925, -00350, +15666, +00042, -01353, +06149
+05595, -00417, +16421, +00514, -01910, +06312
+01270, -01264, +16730, +01627, -00470, -02396
+00955, -01490, +16959, +01524, -00336, -02791
+00635, -01697, +17232, +01091, -00065, -03199
+00124, -02103, +17608, +00804, +00158, -03691
-00418, -02530, +18051, +00824, +00293, -03890
-00717, -02600, +18198, +00832, +00291, -03995
-01017, -02057, +17972, +00875, +00285, -04135
-01216, -01960, +18257, +01061, +00421, -04218
-01448, -01965, +18598, +00925, +00295, -04327
-01944, -01830, +18543, +00857, -00221, -04334
-02154, -01731, +18490, +00544, -00537, -04912
-02303, -01774, +18390, +00937, -00556, -05580
-02537, -02189, +18467, +01053, -00500, -06389
-02761, -02581, +18464, +00680, -00390, -07178
-02932, -02413, +18304, -00079, -00356, -07719
-02839, -02393, +18051, -00602, -00166, -08305
-02891, -02458, +18510, -00684, +00067, -09017
-02838, -02429, +18780, -00516, +00431, -09731
-02659, -02353, +19082, -00269, +00649, -10199
-02549, -02319, +19314, -00095, +00612, -10540
-02454, -02031, +19323, -00043, +00533, -10910
-02157, -01792, +19139, +00001, +00191, -11189
-01719, -01667, +18962, +00156, -00259, -11610
-01379, -01595, +18904, +00278, -00574, -11952
