+02170, +00871, +16643, +01807, +03244, +01433
+02326, +00408, +17151, +18386, +08013, -03924
+02593, -00196, +17744, +23766, +13975, -04601
+03337, -00872, +18092, +22412, +10647, -08065
+03775, -01534, +18178, +20346, +11137, -07052
+03878, -02106, +18188, +17764, +11563, -05776
+03637, -02503, +17970, +15245, +12177, -04332
+09364, -02959, +24039, +13212, +12556, -03140
+07911, -05993, +32760, +11879, +12134, -02239
+07024, -01185, -29065, +11153, +10382, -01676
+01001, +02504, +30590, +11002, +07701, -01344
+01193, +03085, +26915, +11261, +04258, -01359
+01467, +03616, +23548, +11827, +01252, -01553
+01710, +04079, +20337, +12134, -00908, -01511
+02282, +04585, +17084, +11750, -02888, -01208
+03000, +05167, +14010, +10421, -04555, -00522
+03860, +05213, +10961, +08623, -05254, +00527
+04792, +04935, +08123, +06561, -05236, +01709
+05653, +04376, +05850, +04329, -05196, +02779
+05839, +03917, +04315, +01961, -05845, +03757
+05607, +03500, +03748, -00014, -06462, +04569
+05253, +02958, +03135, -01278, -06247, +05258
+05076, +02692, +02530, -01984, -06042, +05946
+04877, +02488, +02421, -02301, -06061, +06583
+04612, +02033, +02911, -02459, -05962, +06999
+04233, +01426, +03317, -02745, -05305, +06915
+04130, +00886, +03424, -03303, -04335, +06449
+04611, -00009, +03891, -03866, -02866, +05865
+05366, -00996, +05348, -04234, -01556, +05609
+06376, -02212, +07371, -04362, -01103, +05565
+07787, -03507, +09298, -03778, -01723, +06021
+09329, -04547, +11061, -02023, -02727, +07073
+10726, -05430, +12697, +00651, -03555, +08314
+11828, -05904, +14383, +03626, -04262, +09823
+12510, -05797, +16137, +06144, -04419, +11081
+12914, -05147, +17682, +07624, -04371, +11814
+13054, -04154, +18710, +08085, -04307, +11920
+12896, -02661, +19556, +08078, -03995, +11623
+12380, -01098, +20477, +08021, -02998,10962
+11551, +00081, +21462, +07888, -01463, +10089
+10034, +01068, +22200, +07233, +00199, +09017
+08383, +01179, +22448, +06605, +02237, +08169
+06617, +00809, +22084, +06079, +03362, +08012
+04771, +00187, +21492, +05597, +04149, +08238
+02874, -00754, +21114, +05389, +04789, +08689
+00876, -01990, +21156, +05399, +05671, +08973
-01455, -03053, +21117, +05538, +06397, +08934
-03562, -03948, +20776, +05525, +07238, +08461
-05328, -04794, +20328, +05238, +08117, +07537
-06829, -05135, +19520, +04711, +08668, +06384
-07480, -05260, +18953, +04104, +08838, +05422
-08282, -05284, +18452, +03378, +08638, +04687
-08750, -05358, +18026, +02560, +08322, +04205
-09245, -05388, +17404, +01811, +07786, +03989
-09506, -05424, +16516, +01208, +07749, +03948
-09283, -05531, +15789, +00684, +08024, +03784
-09161, -05760, +14979, +00030, +08342, +03404
-09009, -05945, +14251, -00886, +08503, +02865
-08427, -06000, +13538, -02245, +08576, +02019
-07886, -05794, +12554, -03869, +08484, +01041
-07360, -05228, +11363, -05569, +08139, +00396
-06892, -04576, +10544, -07170, +07340, -00011
-06604, -04316, +09938, -08403, +06130, -00295
-06282, -04240, +09339, -09184, +04647, -00578
-05901, -04166, +08737, -09488, +03397, -01012
-05066, -04158, +07980, -09588, +02247, -01655
-04278, -04180, +06900, -09798, +00854, -02370
-03512, -03954, +05983, -10330, -00751, -03097
-02322, -03688, +05439, -11081, -03014, -03523
-01302, -03371, +04664, -11744, -05525, -03674
-00484, -02852, +04312, -12068, -08226, -03557
+00009, -02525, +04314, -11923, -09923, -03204
+00193, -02371, +04471, -11728, -10754, -02975
+00367, -02281, +04375, -11853, -11379, -03075
+00621, -02045, +03791, -12680, -12123, -03634
+01223, -01453, +02950, -14087, -12840, -03961
+02223, -00886, +02552, -15745, -13757, -03423
+03133, -00371, +02878, -16910, -14059, -01929
+03277, +00106, +03788, -17640, -14310, +00443
+03045, +00525, +05325, -18304, -13582, +03098
+02652, +00689, +06979, -19083, -12180, +05114
+02094, +00838, +08256, -20024, -11088, +06049
+01582, +01186, +09283, -20644, -10033, +06276
+01547, +01765, +10708, -20402, -08904, +06067
+01908, +02291, +12753, -19018, -07513, +05612
+02105, +02578, +15616, -16542, -06169, +05203
+01609, +02951, +18753, -13377, -05127, +05079
+01018, +03122, +21313, -10158, -04493, +05142
+00213, +03288, +23228, -07130, -04229, +05206
-00916, +03431, +25562, -04505, -03508, +05096
-02015, +02975, +28538, -02373, -02301, +04779
-02640, +01879, +31873, -00745, -00953, +04425
-03115, +01175, +32760, +00229, +00618, +04028
-03858, +01462, +32760, +00556, +01994, +03640
-04532, +01923, +32760, +00510, +02795, +03408
-05309, +02166, +32760, +00447, +03415, +03060
-05865, +02122, +32760, +00601, +04004, +02811
-06611, +01957, +32760, +01061, +05139, +02440
-07532, +01727, +32760, +01825, +06645, +01869
-08436, +01466, +32760, +02626, +07605, +01358
-09232, +01101, +32760, +03361, +07942, +00856
-09780, +00960, +31477, +04217, +07555, +00239
-10284, +00960, +30318, +05127, +07293, -00774
-11287, +00875, +29253, +05801, +07728, -02242
-12666, +00700, +28423, +06113, +08316, -04039
-13897, +00651, +27590, +06220, +08641, -05979
-14589, +00920, +26477, +06189, +08384, -07889
-14441, +01224, +25280, +06167, +07985, -09496
-13822, +01503, +24123, +06214, +07668, -10941
-13142, +01573, +23179, +06154, +07539, -12460
-12825, +01723, +22439, +06083, +07365, -13890
-12662, +01759, +21564, +05946, +07154, -15063
-12188, +01582, +20817, +05750, +06553, -15892
-11441, +01538, +19994, +05712, +06024, -16599
-10484, +01819, +19160, +05798, +05215, -16719
-09544, +01920, +18704, +05883, +04534, -16059
-08472, +01850, +18240, +05763, +03542, -14688
-07378, +01971, +17797, +05311, +02237, -12874
-06182, +02427, +17547, +04645, +00680, -10876
