27
27
27
27
27
19
31
31
31
31
31
31
31
31
31
26
26
26
26
26
26
26
26
19
19
26
26
26
26
14
14
14
14
14
14
14
14
14
14
22
22
22
22
3
3
19
19
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
25
25
25
25
25
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
7
7
21
21
21
21
21
