27
27
27
27
27
3
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
7
23
17
17
17
17
17
25
25
25
25
17
17
17
17
17
17
1
1
1
1
1
1
1
1
1
1
1
9
9
12
12
12
12
12
12
12
12
12
0
0
0
0
0
0
16
16
16
0
0
0
0
0
0
0
16
16
16
8
8
8
8
24
24
24
28
24
24
24
24
24
24
24
24
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
6
6
6
6
6
6
6
6
6
6
6
6
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
27
27
7
7
7
7
3
