+01797, -00207, +20131, +02234, -00204, -03340
+01927, -00155, +19824, +02421, -00036, -03040
+02193, -00105, +19447, +02514, +00034, -02713
+02084, +00523, +19258, +02915, -00115, -02532
+02608, +00047, +18809, +02700, -00032, -01985
+02329, +00397, +18584, +02728, +00279, -01558
+02473, +00169, +18229, +02781, +00454, -01461
+01967, +00240, +18634, +02421, +00464, -00614
+02369, -00037, +18206, +02292, +00845, +00153
+02248, +00184, +18347, +02005, +01246, +00521
+02376, +00535, +18125, +01475, +01429, +00672
+01990, +00284, +17999, +01012, +01493, +00866
+01832, -00297, +17808, +00886, +01665, +00970
+01661, -00507, +17652, +00802, +01801, +00992
+01523, -00578, +17355, +00656, +01940, +00998
+01226, -00552, +17244, +00337, +02445, +00812
+01091, -00665, +17183, +00074, +02592, +00667
+00767, -01015, +17356, -00246, +02537, +00665
+00680, -01184, +17409, -00218, +03119, +01148
+00800, -01145, +17172, -00347, +02311, +01440
+00459, -00894, +16970, -00165, +02346, +00974
+00129, -00490, +17042, -00216, +02218, +01149
+01768, -00784, +16773, -00426, +02118, +01536
+01548, -00994, +16629, -00942, +02150, +01639
+00920, -01415, +17101, -00852, -01073, -00326
+00547, -01091, +17494, -00838, -00945, -00668
-00082, -01502, +18155, -00747, -00953, -01081
-00191, -01623, +18392, -00432, -00953, -01400
-00190, -01935, +18352, -00626, -01147, -01519
-00396, -01667, +18164, -00780, -01171, -01449
-00427, -01698, +18230, -00795, -01113, -01623
-00568, -01430, +18405, -01163, -00981, -01575
-00428, -01495, +18610, -01357, -00747, -01570
-00556, -01476, +18924, -01649, -00367, -01491
-00525, -01431, +19101, -01807, -00189, -01277
-00414, -01297, +19118, -01628, -00194, -01440
-00614, -01185, +19154, -01601, -00285, -01614
-00487, -01404, +18880, -01415, -00332, -02208
-00567, -01492, +18961, -02041, -00147, -02711
-00402, -01672, +18897, -01796, +00618, -02644
+00156, -01519, +20075, -01079, +00490, -01998
+00440, -01123, +20728, -00243, -00141, -01596
+00219, -00201, +20028, +00125, -00719, -01919
-00142, -00818, +18764, +00163, -01053, -02183
-00285, -01715, +18332, +00518, -01053, -02277
-00416, -01761, +18430, +00596, -00959, -02248
-00555, -01464, +18645, +00415, -00931, -02470
-00512, -01355, +18685, +00114, -00670, -02473
-00246, -01548, +18794, -00160, -00352, -02466
-00369, -01506, +19040, -00296, -00183, -02562
-00559, -01493, +19239, -00506, -00121, -02598
-00500, -01454, +19241, -00425, -00430, -02748
-00621, -01661, +19454, -00144, -00372, -02481
-00560, -01927, +19317, -00085, -00553, -02226
-00761, -01431, +19360, -00045, -00572, -02303
-00756, -01644, +19702, +00004, -00528, -02376
-00840, -02065, +20004, +00367, -00591, -02616
-01170, -02192, +20255, +00781, -00844, -02798
-01096, -02470, +20451, +01194, -01174, -02886
-01066, -02440, +20672, +01542, -01372, -02824
-00840, -02492, +20793, +01684, -01432, -02810
-00904, -02255, +21002, +01964, -01610, -02906
-00700, -02476, +21234, +02233, -01815, -02809
-00519, -02445, +21085, +02489, -02013, -02870
-00624, -02461, +21071, +03041, -02073, -02824
-00342, -02550, +21169, +03291, -02034, -02701
-00128, -02265, +21255, +03512, -01883, -02772
-00054, -02171, +21395, +05080, -01937, -02820
+00000, -02308, +21360, +02735, -02051, -02355
+00267, -01985, +21061, +03404, -01708, -02501
+00326, -02159, +21525, +03694, -01544, -02226
+00327, -01658, +20569, +04230, -01607, -02229
+00403, -02193, +20958, +04594, -01873, -02205
+00722, -02479, +20876, +04900, -02033, -02130
+00700, -02267, +20157, +05220, -02224, -02006
+00763, -02293, +19930, +05321, -02241, -01778
+00913, -02395, +19780, +04934, -01998, -01584
+00976, -02316, +19587, +04541, -01459, -01381
+00974, -02450, +19663, +04077, -00650, -01192
+00946, -02683, +19726, +03180, +00183, -00854
+01004, -02502, +19491, +02739, +00964, -00547
+01197, -02450, +19495, +02766, +01204, -00321
+01207, -02627, +19480, +02840, +00914, -00270
+01206, -02564, +18906, +03099, +00447, -00089
+01258, -02708, +18318, +03863, +00130, -00247
+01082, -02897, +18398, +04495, -00403, -00172
+01401, -02863, +18221, +04708, -00894, -00101
+01476, -02925, +18059, +04940, -01008, +00135
+01723, -02808, +17768, +05079, -01008, +00356
+01820, -02827, +17970, +05233, -00946, +00715
+02032, -02808, +18006, +05325, -00655, +00986
+02085, -02961, +18203, +05122, -00549, +01273
+02094, -02999, +18175, +04960, -00459, +01562
+02053, -03087, +17921, +04997, -00250, +01730
+02130, -03256, +17963, +04847, +00024, +01867
+02062, -03276, +17887, +04958, -00132, +01988
+02050, -03489, +17905, +05383, -00274, +02526
+01973, -03457, +17618, +05462, -00452, +02534
+01726, -03410, +17429, +05437, -00389, +02567
+01678, -03421, +17000, +05636, -00085, +02667
+01573, -03867, +17333, +05730, +00150, +03009
